scenario,p,severity,log_return,S_T,pnl_$
Aggressive tariffs / restrictions,0.2,2,-0.0254243954563776,390.3386568541584,-577.0
No new measures,0.45,0,0.0770942438977851,432.4788193568487,-577.0
No new measures,0.45,0,0.0374366728760502,415.6633931190679,-577.0
No new measures,0.45,0,0.0750200685967645,431.5827121345275,-577.0
Mild tariffs / tighter language,0.3,1,-0.0443778342241916,383.0100673963877,-378.0067396387683
No new measures,0.45,0,0.1128925741159475,448.2412907307005,-577.0
Aggressive tariffs / restrictions,0.2,2,-0.1522267736279844,343.8523448228566,2923.0
Mild tariffs / tighter language,0.3,1,-0.1305498522280281,351.387378187689,2784.2621812310977
No new measures,0.45,0,0.0339310497849755,414.2087850734989,-577.0
Aggressive tariffs / restrictions,0.2,2,0.1337699179157458,457.697747639026,-577.0
Aggressive tariffs / restrictions,0.2,2,-0.1107680949061563,358.40764571503115,2082.235428496885
No new measures,0.45,0,-0.006568609175377,397.7686279820687,-577.0
No new measures,0.45,0,0.1330935380048206,457.3882747496684,-577.0
No new measures,0.45,0,0.074050273849055,431.164368373676,-577.0
No new measures,0.45,0,0.0931587950076329,439.4825023467316,-577.0
No new measures,0.45,0,0.1072916331089188,445.7377353821312,-577.0
Aggressive tariffs / restrictions,0.2,2,-0.0908826601509544,365.60607228572127,1362.3927714278732
No new measures,0.45,0,0.0606458676276483,425.4234289338077,-577.0
No new measures,0.45,0,0.0076895987295388,403.4807211132279,-577.0
Mild tariffs / tighter language,0.3,1,0.2755512845773745,527.4164125994135,-577.0
Mild tariffs / tighter language,0.3,1,-0.0050445649752699,398.3753071380255,-577.0
Aggressive tariffs / restrictions,0.2,2,-0.0155441161551478,394.21442712301257,-577.0
Aggressive tariffs / restrictions,0.2,2,0.441957902856788,622.9068639512666,-577.0
Mild tariffs / tighter language,0.3,1,0.0335080634993143,414.0336174873675,-577.0
No new measures,0.45,0,-0.0216115683336906,391.8297915850521,-577.0
Aggressive + retaliation,0.05,3,-0.0485404087335059,381.41907306651984,-218.9073066519843
Mild tariffs / tighter language,0.3,1,-0.1133381750984819,357.4876920077831,2174.23079922169
Aggressive + retaliation,0.05,3,0.0714899899280465,430.0618771215707,-577.0
No new measures,0.45,0,0.0351752317899929,414.7244569185014,-577.0
Aggressive tariffs / restrictions,0.2,2,0.2398056538100726,508.8965542013784,-577.0
Mild tariffs / tighter language,0.3,1,0.2983375968435533,539.5722551286058,-577.0
No new measures,0.45,0,0.0964556183219275,440.9337895108636,-577.0
Mild tariffs / tighter language,0.3,1,0.0018236095828482,401.1208358797956,-577.0
Mild tariffs / tighter language,0.3,1,-0.0413004394541056,384.1905560578627,-496.0556057862693
No new measures,0.45,0,0.1014701262810721,443.1504084897857,-577.0
Mild tariffs / tighter language,0.3,1,-0.0294228448639273,388.7810236169972,-577.0
Aggressive tariffs / restrictions,0.2,2,-0.0779873272746372,370.35121362253057,887.8786377469435
No new measures,0.45,0,0.0601464757461732,425.21102896703263,-577.0
Mild tariffs / tighter language,0.3,1,0.0074700625555971,403.3921522218491,-577.0
No new measures,0.45,0,0.0825315693296374,434.8367520545299,-577.0
No new measures,0.45,0,-0.0740361245488238,371.8174411207863,741.2558879213673
Aggressive tariffs / restrictions,0.2,2,-0.1634826788334616,340.0036761835013,2923.0
Aggressive tariffs / restrictions,0.2,2,-0.1500669136129483,344.595820366039,2923.0
No new measures,0.45,0,-0.005230209498437,398.3013578084467,-577.0
Aggressive + retaliation,0.05,3,-0.3766974867555763,274.7170398488531,2922.999999999999
Aggressive tariffs / restrictions,0.2,2,-0.18865001582241,331.5534697062603,2923.0
No new measures,0.45,0,0.1167841369584712,449.9890484309472,-577.0
Aggressive tariffs / restrictions,0.2,2,0.1789216664954278,478.8372528079378,-577.0
No new measures,0.45,0,-0.0448909990290563,382.8135705318407,-358.3570531840696
Aggressive + retaliation,0.05,3,0.1032719526660732,443.9496083818307,-577.0
Mild tariffs / tighter language,0.3,1,-0.0045001822518267,398.5922348131599,-577.0
Mild tariffs / tighter language,0.3,1,-0.1389007544634411,348.46519496104827,2923.0
No new measures,0.45,0,0.0598643354542661,425.0910767256736,-577.0
Aggressive tariffs / restrictions,0.2,2,-0.1258778144856635,353.0329142909425,2619.708570905753
No new measures,0.45,0,0.050222887016095,421.0122773908443,-577.0
No new measures,0.45,0,0.0324435486007814,413.5931070396246,-577.0
No new measures,0.45,0,0.1176319167793821,450.3707018220008,-577.0
Aggressive tariffs / restrictions,0.2,2,0.2096167235299585,493.7630924506816,-577.0
No new measures,0.45,0,0.0690973304296989,429.03411551849183,-577.0
Aggressive tariffs / restrictions,0.2,2,0.2082103254620977,493.0691530833525,-577.0
Mild tariffs / tighter language,0.3,1,0.1456176006199834,463.1526555288892,-577.0
No new measures,0.45,0,-0.0840125729071925,368.1264656471741,1110.3534352825914
No new measures,0.45,0,0.1001531796873199,442.5671871887505,-577.0
No new measures,0.45,0,-0.0098187554135351,396.4779204025612,-577.0
Mild tariffs / tighter language,0.3,1,-0.1089696755433728,359.0527929135776,2017.7207086422395
Aggressive tariffs / restrictions,0.2,2,-0.0247778258032157,390.5911195927137,-577.0
No new measures,0.45,0,-0.1018972205774153,361.60117867118186,1762.8821328818144
Aggressive tariffs / restrictions,0.2,2,-0.2537101039768342,310.66930072584483,2923.0
No new measures,0.45,0,0.1244522961726938,453.4528998078512,-577.0
Aggressive tariffs / restrictions,0.2,2,0.1359800501567273,458.7104388662503,-577.0
Aggressive tariffs / restrictions,0.2,2,-0.2135275589075454,323.4069863689401,2923.0
Aggressive tariffs / restrictions,0.2,2,0.0039734642810433,401.98411502321954,-577.0
Mild tariffs / tighter language,0.3,1,0.1390709329290891,460.1304524765319,-577.0
Aggressive tariffs / restrictions,0.2,2,0.2625009258327704,520.5781571036302,-577.0
No new measures,0.45,0,-0.082762991269956,368.586757244898,1064.3242755101976
No new measures,0.45,0,0.0065630340949499,403.0264299443127,-577.0
No new measures,0.45,0,0.0762240837602198,432.10265721229,-577.0
Mild tariffs / tighter language,0.3,1,-0.1368926399963284,349.1656560279504,2923.0
Mild tariffs / tighter language,0.3,1,0.0570226594078682,423.8848203021194,-577.0
Mild tariffs / tighter language,0.3,1,-0.0974268243885568,363.22129779127306,1600.870220872694
Aggressive tariffs / restrictions,0.2,2,-0.4143509023823548,264.5653276660252,2923.0
No new measures,0.45,0,0.0368029966206922,415.4000805329046,-577.0
Mild tariffs / tighter language,0.3,1,-0.059179199921343,377.3827440941997,184.72559058002776
No new measures,0.45,0,-0.0224117429604781,391.5163847346334,-577.0
No new measures,0.45,0,-0.0621157404873577,376.2761699024454,295.38300975545826
Mild tariffs / tighter language,0.3,1,0.0967193802867811,441.0501064128683,-577.0
Aggressive + retaliation,0.05,3,-0.0808792295701019,369.2817412478769,994.825875212312
Mild tariffs / tighter language,0.3,1,0.186984858431834,482.7138172221917,-577.0
No new measures,0.45,0,-0.0370061062900647,385.8439458665105,-577.0
Mild tariffs / tighter language,0.3,1,0.2697260311305479,524.3530095363127,-577.0
No new measures,0.45,0,-0.0711130168816846,372.90589359055366,632.410640944634
Aggressive tariffs / restrictions,0.2,2,-0.0447802172175952,382.8559816617837,-362.59816617836873
Mild tariffs / tighter language,0.3,1,0.0827967298114757,434.9520688652805,-577.0
No new measures,0.45,0,0.0310871611380286,413.0324948241959,-577.0
No new measures,0.45,0,-0.0139303999603236,394.8510908874477,-577.0
No new measures,0.45,0,-0.1034960748403914,361.0234930258079,1820.6506974192089
Aggressive + retaliation,0.05,3,0.4045387096284557,600.0288985570811,-577.0
Mild tariffs / tighter language,0.3,1,0.0339778005448456,414.22815010160735,-577.0
Aggressive tariffs / restrictions,0.2,2,-0.1083966152922129,359.25861076464656,1997.1389235353436
Mild tariffs / tighter language,0.3,1,-0.0895539451166847,366.09218144934647,1313.781855065353
Mild tariffs / tighter language,0.3,1,-0.196086460141503,329.0970356776268,2923.0
No new measures,0.45,0,0.0135983255877634,405.871835751733,-577.0
Aggressive tariffs / restrictions,0.2,2,-0.0767185105517118,370.82141967530015,840.8580324699851
No new measures,0.45,0,-0.0244466360144716,390.72050080678287,-577.0
Mild tariffs / tighter language,0.3,1,0.1146828543316839,449.0444870040433,-577.0
Mild tariffs / tighter language,0.3,1,0.0020017182415011,401.1922853365264,-577.0
Mild tariffs / tighter language,0.3,1,0.0358485176161666,415.00377903837256,-577.0
Aggressive tariffs / restrictions,0.2,2,-0.2405285486992002,314.7915141915479,2923.0000000000005
No new measures,0.45,0,0.0734948057277539,430.92493681645846,-577.0
Mild tariffs / tighter language,0.3,1,-0.0166715440411867,393.7702292323911,-577.0
No new measures,0.45,0,0.0835979033050545,435.30068056441183,-577.0
Mild tariffs / tighter language,0.3,1,-0.0579029890479369,377.8646715107429,136.53284892571196
No new measures,0.45,0,0.1889041416292541,483.6411713837084,-577.0
No new measures,0.45,0,0.1142990300153775,448.8721658834615,-577.0
No new measures,0.45,0,-0.0722747783626461,372.4729174435601,675.7082556439893
No new measures,0.45,0,-0.1888616879850654,331.4832964934115,2923.0
No new measures,0.45,0,-0.1185407746820901,355.6326563781875,2359.7343621812497
Mild tariffs / tighter language,0.3,1,0.121946258143723,452.3179523013689,-577.0
Mild tariffs / tighter language,0.3,1,0.2545594374403896,516.4603640559732,-577.0
No new measures,0.45,0,-0.0093268752014904,396.6729880171367,-577.0
No new measures,0.45,0,-0.1281295608174011,352.23886805206644,2699.1131947933563
No new measures,0.45,0,-0.0215342321715023,391.8600953691384,-577.0
Mild tariffs / tighter language,0.3,1,-0.1200578406127021,355.0935472268425,2413.6452773157525
No new measures,0.45,0,0.0481478736353795,420.1395770274093,-577.0
No new measures,0.45,0,-0.0158444969402287,394.0960304668336,-577.0
No new measures,0.45,0,0.0746383999103674,431.4180219582563,-577.0
Mild tariffs / tighter language,0.3,1,-0.2070022668615073,325.52421164884964,2923.0
No new measures,0.45,0,-0.0207157174439789,392.1809699306893,-577.0
Mild tariffs / tighter language,0.3,1,0.0043788879083209,402.1471219224316,-577.0
Mild tariffs / tighter language,0.3,1,-0.0578853414635899,377.8713399682461,135.86600317538955
Mild tariffs / tighter language,0.3,1,0.1873348863421591,482.8828101053065,-577.0
Mild tariffs / tighter language,0.3,1,0.0999465928884874,442.4757680935951,-577.0
Mild tariffs / tighter language,0.3,1,0.2791503246154276,529.3180253226029,-577.0
No new measures,0.45,0,-0.0372076027126368,385.7662075240093,-577.0
Aggressive tariffs / restrictions,0.2,2,0.3614089640012996,574.6999466547596,-577.0
Mild tariffs / tighter language,0.3,1,0.173681885184239,476.3348121658655,-577.0
No new measures,0.45,0,0.2282431153554712,503.0463052657764,-577.0
Mild tariffs / tighter language,0.3,1,0.0481963180661492,420.15993094307504,-577.0
No new measures,0.45,0,0.0411308559341581,417.2017695563731,-577.0
Mild tariffs / tighter language,0.3,1,0.0537123998564302,422.4839713929327,-577.0
Mild tariffs / tighter language,0.3,1,0.0851437480114973,435.97410819033473,-577.0
Aggressive tariffs / restrictions,0.2,2,0.0326344310372229,413.67206223493207,-577.0
Aggressive tariffs / restrictions,0.2,2,-0.3483408182114216,282.61860140853923,2923.0
Mild tariffs / tighter language,0.3,1,-0.0826948989467087,368.6118560280245,1061.8143971975524
Mild tariffs / tighter language,0.3,1,0.0908084305041421,438.4507712203773,-577.0
Aggressive tariffs / restrictions,0.2,2,0.0678377174416297,428.4940387894995,-577.0
No new measures,0.45,0,0.0567196603433959,423.7564030542593,-577.0
Aggressive tariffs / restrictions,0.2,2,0.1981954624292017,488.15577750771735,-577.0
Mild tariffs / tighter language,0.3,1,0.2114421208036144,494.6652293821216,-577.0
No new measures,0.45,0,0.1354130628395954,458.4504295831256,-577.0
No new measures,0.45,0,0.138938933762982,460.0697196489341,-577.0
Aggressive tariffs / restrictions,0.2,2,-0.0086043094094611,396.9597139255914,-577.0
No new measures,0.45,0,0.0053384985028846,402.53321177953273,-577.0
No new measures,0.45,0,0.1570918950669619,468.4976116296856,-577.0
No new measures,0.45,0,-0.0035598100161721,398.9672361769266,-577.0
No new measures,0.45,0,0.1538983597690014,467.00383445454855,-577.0
No new measures,0.45,0,-0.0879186059582758,366.6913561226281,1253.8643877371878
Mild tariffs / tighter language,0.3,1,-0.0468021818238709,382.0826425132289,-285.26425132289046
No new measures,0.45,0,0.0117152460873439,405.1082659749623,-577.0
Aggressive tariffs / restrictions,0.2,2,0.2846421284408813,532.2329328028682,-577.0
Aggressive tariffs / restrictions,0.2,2,-0.3547345019300292,280.8173917764822,2923.000000000001
No new measures,0.45,0,0.0686040739437121,428.8225438421432,-577.0
No new measures,0.45,0,0.0834559784517243,435.23890496301857,-577.0
Mild tariffs / tighter language,0.3,1,0.0034919127633813,401.7905855634964,-577.0
No new measures,0.45,0,-0.045982498062861,382.3959578428621,-316.5957842862117
No new measures,0.45,0,-0.1325136482577009,350.69800216802,2853.1997831979975
Aggressive + retaliation,0.05,3,0.1275353655502835,454.85308388064766,-577.0
Aggressive + retaliation,0.05,3,-0.0150207709883481,394.420791333276,-577.0
Aggressive tariffs / restrictions,0.2,2,0.2002011358237653,489.1358410782374,-577.0
No new measures,0.45,0,0.0941509788700861,439.9187661845712,-577.0
Mild tariffs / tighter language,0.3,1,0.1193747947957381,451.1563274433599,-577.0
Mild tariffs / tighter language,0.3,1,0.2279848027115484,502.91637882619113,-577.0
No new measures,0.45,0,0.0224667909206843,409.4873041886995,-577.0
Mild tariffs / tighter language,0.3,1,-0.0610450669009029,376.6792546063391,255.07453936609
No new measures,0.45,0,0.0026865531954721,401.4671299376414,-577.0
No new measures,0.45,0,0.2224820701382643,500.1565647102448,-577.0
Mild tariffs / tighter language,0.3,1,0.0662175888872253,427.8003854174081,-577.0
No new measures,0.45,0,0.013190679067545,405.7064172286676,-577.0
No new measures,0.45,0,-0.0108740895172969,396.0597244388162,-577.0
Aggressive tariffs / restrictions,0.2,2,-0.0392799166968282,384.9676065792799,-573.7606579279902
Aggressive + retaliation,0.05,3,0.0642506906286547,426.9597725553078,-577.0
Mild tariffs / tighter language,0.3,1,0.0306425788200439,412.8489086928417,-577.0
Aggressive tariffs / restrictions,0.2,2,-0.1500428300947147,344.6041195456983,2923.0
Aggressive + retaliation,0.05,3,-0.0100879732631649,396.3711958361285,-577.0
No new measures,0.45,0,-0.1487817148728625,345.0389791927967,2923.0
No new measures,0.45,0,-0.0716891925272198,372.6910961830501,653.8903816949908
No new measures,0.45,0,0.1388065730141915,460.008828506233,-577.0
No new measures,0.45,0,-0.033281458453721,387.2837584174568,-577.0
Aggressive tariffs / restrictions,0.2,2,0.1405626715257359,460.8173590471254,-577.0
No new measures,0.45,0,0.1122278338454138,447.9434257062426,-577.0
Mild tariffs / tighter language,0.3,1,-0.0006642432079058,400.1241466109885,-577.0
No new measures,0.45,0,-0.0942260879472289,364.3857359711269,1484.4264028873095
No new measures,0.45,0,-0.0487328216484827,381.3456901709782,-211.56901709781732
Aggressive tariffs / restrictions,0.2,2,0.1369357604020213,459.1490426879967,-577.0
No new measures,0.45,0,-0.0514749663130911,380.3014175489587,-107.14175489586819
No new measures,0.45,0,0.0959195074185813,440.6974634528016,-577.0
No new measures,0.45,0,0.0219068481385042,409.2580789108338,-577.0
Mild tariffs / tighter language,0.3,1,-0.2050675405637791,326.1546215403276,2923.0
Mild tariffs / tighter language,0.3,1,-0.0612937750693647,376.5855830477521,264.44169522479046
Mild tariffs / tighter language,0.3,1,-0.1236298237304866,353.82742170662,2540.257829338001
No new measures,0.45,0,-0.0746805330712911,371.5779159772368,765.2084022763215
No new measures,0.45,0,0.1214675624387335,452.1014814562782,-577.0
Aggressive tariffs / restrictions,0.2,2,0.2649683909176418,521.8642515743115,-577.0
Mild tariffs / tighter language,0.3,1,0.0173401918236089,407.3933988374265,-577.0
Mild tariffs / tighter language,0.3,1,-0.0237457703483166,390.99443937671685,-577.0
Mild tariffs / tighter language,0.3,1,-0.1186878206028509,355.58036589142336,2364.9634108576647
